seller_city,seller_state,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_photos_qty,product_category_name,review_score,review_comment_title,payment_value,payment_installments,payment_type,payment_sequential,freight_value,price,geolocation_city,geolocation_city.1,order_estimated_delivery_date,order_delivered_customer_date,order_delivered_carrier_date,order_approved_at,order_status,order_purchase_timestamp,customer_city,customer_state,delivery_time_days,category,order_handlingtime,delay_days
ponta grossa,PR,9150,33,30,44,,,1,,86.24,1,credit_card,1,19.72,504.0,sao paulo,sao paulo,2018-08-17,2018-08-06 22:28:21,08/02/2018 14:20:00,2018-08-01 13:44:25,delivered,2018-08-01 13:30:12,rio de janeiro,RJ,5.0,,0,-11.0
curitiba,PR,500,22,16,16,2.0,utilidades_domesticas,5,,74.29,1,credit_card,1,14.1,25.0,sao paulo,sao paulo,2017-10-27,2017-10-21 15:01:19,10/18/2017 18:47:53,2017-10-17 17:14:35,delivered,2017-10-17 15:58:05,rio de janeiro,RJ,3.0,,0,-6.0
joinville,SC,950,27,30,27,2.0,utilidades_domesticas,4,,70.72,7,credit_card,1,23.31,54.9,sao paulo,sao paulo,2017-11-29,2017-11-23 22:58:27,11/21/2017 17:45:24,2017-11-16 16:35:33,delivered,2017-11-16 16:20:02,vianopolis,GO,7.0,,0,-6.0
floranopolis,SC,3750,42,19,25,1.0,automotivo,1,,199.0,3,credit_card,1,23.31,54.9,sao paulo,sao paulo,2018-02-09,2018-01-23 21:51:48,01/18/2018 23:42:44,2018-01-18 12:56:40,delivered,2018-01-18 12:35:45,arapiraca,AL,5.0,,0,-17.0
jaci,SP,250,16,6,20,3.0,esporte_lazer,5,,340.47,3,credit_card,1,23.31,54.9,sao paulo,sao paulo,2017-10-03,2017-09-20 19:27:41,09/12/2017 00:51:21,2017-09-09 05:04:40,delivered,2017-09-08 14:56:50,porto seguro,BA,12.0,,0,-13.0
sumare,SP,100,17,3,12,1.0,fashion_bolsas_e_acessorios,3,,48.74,4,credit_card,1,23.31,54.9,sao paulo,sao paulo,2018-08-10,2018-08-04 18:26:54,07/31/2018 17:58:00,2018-07-30 19:31:59,delivered,2018-07-29 00:48:48,volta redonda,RJ,6.0,,1,-6.0
sao jose dos pinhais,PR,800,22,7,15,7.0,papelaria,2,,28.08,2,credit_card,1,11.85,5.53,sao paulo,sao paulo,2017-05-16,2017-05-09 16:43:57,04/28/2017 17:52:55,2017-04-27 13:15:50,delivered,2017-04-25 21:33:39,sao paulo,SP,13.0,,1,-7.0
maua,SP,200,17,7,17,3.0,construcao_ferramentas_seguranca,5,,59.9,1,voucher,1,11.85,5.53,sao paulo,sao paulo,2018-06-06,2018-05-03 22:41:04,04/26/2018 14:16:00,2018-04-26 10:35:18,delivered,2018-04-26 09:49:09,sao paulo,SP,7.0,,0,-34.0
guaira,PR,7225,16,103,25,2.0,industria_comercio_e_negocios,4,,166.29,1,credit_card,1,11.85,5.53,sao paulo,sao paulo,2018-03-27,2018-04-16 16:24:45,03/02/2018 20:35:25,2018-03-01 20:49:07,delivered,2018-03-01 20:30:22,curitiba,PR,45.0,,0,20.0
sao paulo,SP,50,40,30,50,1.0,cool_stuff,1,,51.1,1,boleto,1,11.85,5.53,sao paulo,sao paulo,2018-08-22,2018-08-29 01:41:41,08/17/2018 18:55:00,2018-08-17 03:10:22,delivered,2018-08-16 09:44:23,sao goncalo,RJ,12.0,,0,7.0
sao jose dos campos,SP,425,20,9,18,3.0,beleza_saude,5,,67.83,1,credit_card,1,11.85,5.53,são paulo,são paulo,2018-02-09,2018-01-31 18:51:53,01/26/2018 12:46:01,2018-01-25 08:56:56,delivered,2018-01-25 08:43:46,osasco,SP,6.0,,0,-9.0
cachoeiro de itapemirim,ES,950,50,5,50,1.0,cama_mesa_banho,5,,164.35,3,credit_card,1,23.69,127.45,sao paulo,sao paulo,2017-09-08,2017-09-01 20:41:04,08/21/2017 13:54:56,2017-08-16 08:10:14,delivered,2017-08-16 08:00:13,sao paulo,SP,16.0,,0,-7.0
serrana,SP,550,32,11,20,5.0,brinquedos,1,,79.09,1,boleto,1,8.88,29.0,sao paulo,sao paulo,2018-06-13,2018-05-28 16:38:45,05/22/2018 12:23:00,2018-05-22 09:36:26,delivered,2018-05-21 13:16:36,nova iguacu,RJ,7.0,,0,-16.0
sao paulo,SP,14350,41,55,31,7.0,eletrodomesticos_2,4,,93.69,1,boleto,1,18.24,19.9,sao paulo,sao paulo,2018-06-04,2018-05-17 21:52:12,05/14/2018 14:54:00,2018-05-12 00:31:55,delivered,2018-05-12 00:18:28,barueri,SP,5.0,,0,-18.0
rolandia,PR,328,20,14,18,1.0,beleza_saude,5,,59.82,2,credit_card,1,23.75,135.0,sao paulo,sao paulo,2018-01-26,2018-01-12 23:18:59,01/05/2018 19:36:18,2018-01-04 05:16:06,delivered,2018-01-03 16:29:52,ariquemes,RO,9.0,,0,-14.0
sao paulo,SP,1950,58,15,46,1.0,cama_mesa_banho,3,,159.03,3,credit_card,1,15.72,119.9,sao paulo,sao paulo,2017-09-13,2017-09-06 14:43:50,09/05/2017 21:35:05,2017-09-02 02:45:40,delivered,2017-08-31 09:31:20,presidente getulio,SC,6.0,,1,-7.0
rio de janeiro,RJ,700,16,40,11,1.0,beleza_saude,5,,92.57,9,credit_card,1,12.69,30.0,sao paulo,sao paulo,2017-08-14,2017-07-25 21:54:23,07/14/2017 20:43:44,2017-07-12 19:03:33,delivered,2017-07-12 18:45:24,brasilia,DF,13.0,,0,-20.0
sao paulo,SP,1250,22,11,20,1.0,eletrodomesticos,1,,42.77,4,credit_card,1,12.69,30.0,sao paulo,sao paulo,2018-06-29,2018-06-16 10:12:15,06/15/2018 14:17:00,2018-06-14 18:58:12,delivered,2018-06-14 18:37:58,belo horizonte,MG,1.0,,0,-13.0
sao paulo,SP,400,20,5,20,2.0,construcao_ferramentas_construcao,5,PRODUTO OK,453.74,8,credit_card,1,14.1,14.4,sao paulo,sao paulo,2018-04-04,2018-04-11 12:53:50,03/13/2018 21:24:28,2018-03-09 19:08:26,delivered,2018-03-08 19:06:05,rio de janeiro,RJ,33.0,,1,7.0
congonhas,MG,2320,63,33,17,3.0,esporte_lazer,5,Excelente,234.08,3,credit_card,1,14.31,79.99,são paulo,são paulo,2017-06-12,2017-05-15 19:27:34,05/11/2017 13:44:39,2017-05-09 16:35:23,delivered,2017-05-08 16:31:38,florianopolis,SC,7.0,,1,-28.0
sao jose do rio preto,SP,2700,16,30,25,1.0,ferramentas_jardim,5,,67.62,2,credit_card,1,18.34,129.9,sao paulo,sao paulo,2017-12-08,2017-11-27 21:59:13,11/17/2017 19:12:26,2017-11-17 04:06:21,delivered,2017-11-16 13:18:14,rio negro,PR,11.0,,0,-11.0
sao paulo,SP,455,21,15,17,1.0,perfumaria,5,,19.33,1,credit_card,1,7.78,37.99,sao paulo,sao paulo,2017-07-19,2017-07-10 13:48:36,07/06/2017 14:05:35,2017-06-29 23:23:28,delivered,2017-06-29 23:08:50,contagem,MG,10.0,,0,-9.0
atibaia,SP,150,16,6,20,3.0,fashion_bolsas_e_acessorios,4,,143.18,3,credit_card,1,15.3,79.0,sao paulo,sao paulo,2017-09-27,2017-09-12 20:52:38,08/31/2017 19:42:41,2017-08-26 10:35:17,delivered,2017-08-26 10:26:53,caxias do sul,RS,17.0,,0,-15.0
itapecerica da serra,SP,2200,45,25,35,1.0,cama_mesa_banho,5,,112.83,4,credit_card,1,20.51,219.9,são paulo,são paulo,2018-02-19,2018-01-24 20:18:57,01/15/2018 21:33:17,2018-01-15 00:29:16,delivered,2018-01-15 00:14:21,porto alegre,RS,9.0,,0,-26.0
sao  jose dos pinhais,PR,1400,37,23,35,2.0,cama_mesa_banho,5,,85.92,1,boleto,1,12.69,19.9,sao paulo,sao paulo,2018-06-21,2018-06-09 20:03:11,06/07/2018 13:02:00,2018-06-06 02:53:58,delivered,2018-06-05 19:53:27,fortaleza,CE,4.0,,0,-12.0
sorocaba,SP,450,45,15,35,2.0,casa_conforto,2,,102.05,4,credit_card,1,20.09,169.0,sao paulo,sao paulo,2017-03-23,2017-03-14 07:24:12,03/08/2017 17:24:42,2017-03-07 04:05:14,delivered,2017-03-04 09:55:08,rio de janeiro,RJ,9.0,,2,-9.0
boituva,SP,835,40,9,33,1.0,cama_mesa_banho,5,,134.12,3,credit_card,1,16.71,147.9,sao paulo,sao paulo,2017-07-18,2017-07-10 19:07:41,07/07/2017 13:11:21,2017-07-05 17:36:19,delivered,2017-07-04 23:29:52,santa maria,RS,5.0,,0,-8.0
piracicaba,SP,1250,36,16,24,2.0,cool_stuff,5,,112.13,1,credit_card,1,14.14,211.05,sao paulo,sao paulo,2017-06-12,2017-06-01 16:15:31,05/22/2017 12:47:36,2017-05-19 14:25:24,delivered,2017-05-19 14:12:50,rio de janeiro,RJ,13.0,,0,-11.0
sao paulo,SP,550,26,17,17,1.0,informatica_acessorios,5,,70.75,1,credit_card,1,37.54,610.0,sao paulo,sao paulo,2018-05-15,2018-05-04 21:18:36,05/02/2018 15:20:00,2018-04-25 22:10:25,delivered,2018-04-24 22:18:53,sao paulo,SP,9.0,,0,-11.0
franca,SP,3850,20,30,30,1.0,cama_mesa_banho,5,,77.6,7,credit_card,1,38.45,129.0,sao paulo,sao paulo,2017-10-16,2017-10-03 21:13:43,09/20/2017 13:35:16,2017-09-15 02:24:49,delivered,2017-09-13 17:53:28,jau,SP,20.0,,1,-13.0
garopaba,SC,7000,22,52,27,6.0,cool_stuff,5,,197.04,1,credit_card,1,7.78,16.0,são paulo,são paulo,2017-12-08,2017-11-30 22:04:00,11/21/2017 15:47:41,2017-11-20 11:56:31,delivered,2017-11-20 11:44:11,recife,PE,10.0,,0,-8.0
porto alegre,RS,1250,19,17,22,1.0,cama_mesa_banho,4,5,93.18,1,credit_card,1,53.11,189.0,sao paulo,sao paulo,2018-04-25,,04/05/2018 19:16:46,2018-04-04 00:48:50,shipped,2018-04-04 00:33:47,rio de janeiro,RJ,,,0,
tupa,SP,850,48,16,25,3.0,relogios_presentes,5,,44.72,1,boleto,1,18.23,12.99,são paulo,são paulo,2018-02-14,2018-02-01 00:08:55,01/23/2018 17:21:22,2018-01-19 18:20:43,delivered,2018-01-19 18:07:37,ribeirao pires,SP,12.0,,0,-13.0
sao paulo,SP,900,30,10,20,1.0,ferramentas_jardim,5,,26.38,1,credit_card,1,11.97,109.9,sao paulo,sao paulo,2018-06-07,2018-05-24 00:31:18,05/07/2018 15:09:00,2018-05-07 16:52:39,delivered,2018-05-07 01:09:09,sao jose da coroa grande,PE,16.0,,0,-14.0
sao paulo,SP,400,16,5,11,11.0,fashion_underwear_e_moda_praia,3,,149.14,1,debit_card,1,15.3,29.0,são paulo,são paulo,2018-02-16,,,2018-01-31 14:23:50,unavailable,2018-01-31 11:31:37,rio de janeiro,RJ,,,0,
porto ferreira,SP,400,20,11,19,1.0,relogios_presentes,5,,106.32,4,credit_card,1,8.37,159.9,sao paulo,sao paulo,2018-07-11,2018-06-13 18:22:44,06/12/2018 14:23:00,2018-05-31 10:30:46,delivered,2018-05-31 10:16:12,agua doce do norte,ES,13.0,,0,-28.0
sao paulo,SP,1100,24,16,15,2.0,esporte_lazer,5,,246.96,8,credit_card,1,9.26,59.9,sao paulo,sao paulo,2017-08-25,2017-08-04 21:04:49,08/02/2017 20:52:09,2017-07-31 21:15:09,delivered,2017-07-31 20:47:50,sao bernardo do campo,SP,4.0,,0,-21.0
mairipora,SP,850,24,13,18,6.0,ferramentas_jardim,5,,22.29,1,credit_card,1,26.54,292.9,sao paulo,sao paulo,2018-07-05,2018-06-15 19:14:38,06/08/2018 11:18:00,2018-06-01 17:53:11,delivered,2018-05-31 17:47:23,anapolis,GO,15.0,,1,-20.0
sao paulo,SP,400,18,11,15,6.0,relogios_presentes,5,,57.48,3,credit_card,1,94.98,143.0,sao paulo,sao paulo,2018-07-27,2018-07-23 17:48:39,07/18/2018 07:50:00,2018-07-12 22:25:13,delivered,2018-07-12 22:14:06,guararapes,SP,10.0,,0,-4.0
campinas,SP,675,22,9,16,1.0,audio,5,,105.28,4,credit_card,1,94.98,143.0,sao paulo,sao paulo,2018-01-09,2017-12-20 19:05:03,12/13/2017 22:07:57,2017-12-12 03:49:32,delivered,2017-12-07 15:40:14,petropolis,RJ,13.0,,4,-20.0
guaimbe,SP,175,19,12,13,2.0,beleza_saude,5,,203.54,8,credit_card,1,9.09,52.9,sao paulo,sao paulo,2018-01-16,2017-12-27 20:41:46,12/13/2017 17:13:08,2017-12-10 23:49:19,delivered,2017-12-10 23:35:48,sao paulo,SP,16.0,,0,-20.0
parai,RS,1350,18,17,16,1.0,alimentos_bebidas,5,,330.4,2,credit_card,1,25.54,99.9,sao paulo,sao paulo,2017-08-15,2017-07-28 18:15:51,07/26/2017 10:32:31,2017-07-24 16:25:13,delivered,2017-07-24 16:14:28,suzano,SP,4.0,,0,-18.0
osvaldo cruz,SP,588,20,17,15,5.0,informatica_acessorios,5,,108.68,1,boleto,1,34.15,49.0,sao paulo,sao paulo,2017-08-22,2017-08-07 20:32:51,07/31/2017 17:27:38,2017-07-27 23:45:05,delivered,2017-07-27 23:29:11,farroupilha,RS,10.0,,0,-15.0
sao bernardo do campo,SP,450,20,10,20,1.0,utilidades_domesticas,5,,415.93,1,boleto,1,24.9,99.9,são paulo,são paulo,2018-05-08,2018-04-23 15:32:11,04/20/2018 18:32:52,2018-04-19 20:51:20,delivered,2018-04-19 19:34:08,maua,SP,3.0,,0,-15.0
pocos de caldas,MG,1500,68,9,33,5.0,automotivo,5,,314.21,10,credit_card,1,15.1,32.5,sao paulo,sao paulo,2017-12-26,2017-12-22 17:17:53,12/04/2017 22:53:02,2017-11-29 02:18:46,delivered,2017-11-28 08:02:38,rio de janeiro,RJ,24.0,,0,-4.0
aperibe,RJ,1550,35,30,40,2.0,esporte_lazer,3,,206.08,1,credit_card,1,7.78,15.0,sao paulo,sao paulo,2018-08-03,2018-07-23 17:54:34,07/12/2018 06:46:00,2018-06-28 10:50:22,delivered,2018-06-28 10:28:34,cacapava,SP,25.0,,0,-11.0
divinopolis,MG,683,31,16,16,1.0,beleza_saude,4,4,27.7,1,credit_card,1,16.36,230.0,sao paulo,sao paulo,2017-11-10,2017-10-27 21:44:26,10/26/2017 20:41:31,2017-10-16 18:45:47,delivered,2017-10-16 18:26:48,almenara,MG,11.0,,0,-14.0
sao paulo,SP,2500,35,9,25,1.0,moveis_decoracao,1,,19.48,1,boleto,1,9.76,79.99,sao paulo,sao paulo,2018-03-01,2018-02-05 19:53:12,01/25/2018 22:16:03,2018-01-23 10:29:22,delivered,2018-01-23 10:15:38,rio das ostras,RJ,13.0,,0,-24.0
tupa,SP,500,30,6,23,2.0,bebes,5,,121.09,2,credit_card,1,7.78,29.99,sao paulo,sao paulo,2018-08-28,2018-08-27 14:11:55,08/21/2018 19:01:00,2018-08-20 16:50:16,delivered,2018-08-19 11:28:11,gravatai,RS,8.0,,1,-1.0
curitiba,PR,300,20,34,44,2.0,esporte_lazer,1,,206.76,1,credit_card,1,15.14,219.99,são paulo,são paulo,2018-06-20,2018-05-30 15:48:56,05/28/2018 14:09:00,2018-05-27 23:49:24,delivered,2018-05-26 23:52:17,recife,PE,3.0,,0,-21.0
sorocaba,SP,350,16,16,15,1.0,beleza_saude,5,,142.21,1,credit_card,1,7.78,59.99,sao paulo,sao paulo,2017-10-17,2017-09-27 16:32:39,09/22/2017 20:12:59,2017-09-21 22:50:07,delivered,2017-09-21 22:33:55,brumado,BA,5.0,,0,-20.0
jaguaruna,SC,250,16,12,11,1.0,cool_stuff,4,,73.34,1,boleto,1,7.87,120.0,sao paulo,sao paulo,2018-06-12,2018-05-16 17:19:18,05/07/2018 13:37:00,2018-05-05 00:13:52,delivered,2018-05-04 00:12:31,sao paulo,SP,12.0,,1,-27.0
arapongas,PR,2900,40,10,35,1.0,moveis_decoracao,4,,72.62,1,credit_card,1,23.55,139.0,são paulo,são paulo,2018-01-24,2018-01-09 00:45:19,12/20/2017 23:28:11,2017-12-20 14:31:37,delivered,2017-12-20 14:00:18,belo horizonte,MG,19.0,,0,-15.0
nova iguacu,RJ,200,16,2,11,2.0,informatica_acessorios,3,,86.24,1,credit_card,1,8.3,149.9,sao paulo,sao paulo,2018-06-01,2018-05-18 22:46:45,05/14/2018 11:49:00,2018-05-13 23:11:49,delivered,2018-05-13 22:50:32,sao paulo,SP,4.0,,0,-14.0
sao paulo,SP,383,16,12,13,3.0,telefonia,1,,230.1,1,boleto,1,22.68,139.0,sao paulo,sao paulo,2018-03-15,2018-02-27 18:28:43,02/19/2018 23:31:19,2018-02-16 09:35:28,delivered,2018-02-16 09:17:44,rio de janeiro,RJ,11.0,,0,-16.0
vila velha,SP,200,16,16,16,5.0,consoles_games,3,,206.14,1,boleto,1,12.09,99.99,sao paulo,sao paulo,2018-01-12,2018-01-02 19:43:30,12/13/2017 20:41:52,2017-12-12 03:36:30,delivered,2017-12-10 16:46:22,campos dos goytacazes,RJ,23.0,,1,-10.0
araraquara,SP,1300,30,16,16,1.0,informatica_acessorios,5,,212.73,1,boleto,1,22.58,299.0,são paulo,são paulo,2017-12-28,2017-12-13 12:57:23,12/12/2017 22:37:03,2017-12-12 00:05:01,delivered,2017-12-11 23:18:07,marilia,SP,1.0,,0,-15.0
santo andre,SP,4300,16,15,11,1.0,bebidas,5,,94.82,1,credit_card,1,22.58,299.0,sao paulo,sao paulo,2017-03-29,2017-03-15 16:15:42,03/10/2017 13:44:54,2017-03-10 11:45:28,delivered,2017-03-10 11:45:28,itabira,MG,5.0,,0,-14.0
joinville,SC,150,16,7,12,2.0,beleza_saude,5,,126.44,1,boleto,1,17.65,129.99,sao paulo,sao paulo,2017-11-22,2017-11-13 22:33:12,11/06/2017 11:08:52,2017-10-28 21:46:29,delivered,2017-10-28 21:26:26,sorocaba,SP,16.0,,0,-9.0
campinas,SP,400,17,8,17,1.0,moveis_decoracao,5,,140.08,1,voucher,2,36.96,379.0,sao paulo,sao paulo,2018-03-14,2018-03-05 20:29:54,02/23/2018 20:23:26,2018-02-22 15:27:34,delivered,2018-02-22 14:54:45,rio de janeiro,RJ,11.0,,0,-9.0
rio de janeiro,RJ,1400,25,10,25,1.0,cama_mesa_banho,4,Recomendo a todos. ,68.87,1,credit_card,1,11.85,49.0,sao paulo,sao paulo,2017-08-04,2017-08-01 21:10:36,07/12/2017 20:47:52,2017-07-05 06:44:25,delivered,2017-07-03 16:42:42,sao paulo,SP,29.0,,1,-3.0
guarulhos,SP,450,20,15,15,6.0,automotivo,4,,87.58,2,credit_card,1,16.67,129.9,são paulo,são paulo,2018-02-22,,01/29/2018 22:33:25,2018-01-26 21:58:39,canceled,2018-01-26 21:34:08,claudia,MT,,,0,
juiz de fora,MG,154,17,10,13,1.0,esporte_lazer,4,,305.19,10,credit_card,1,34.15,36.9,sao paulo,sao paulo,2018-05-17,2018-05-04 22:19:10,04/26/2018 07:49:00,2018-04-25 04:11:10,delivered,2018-04-24 10:29:25,florianopolis,SC,10.0,,0,-13.0
rio de janeiro,RJ,470,21,23,21,1.0,utilidades_domesticas,5,,161.88,5,credit_card,1,17.19,45.0,são paulo,são paulo,2018-09-04,2018-08-24 14:58:37,08/16/2018 13:27:00,2018-08-16 14:05:13,delivered,2018-08-16 13:50:48,rio de janeiro,RJ,8.0,,0,-11.0
fronteira,MG,5500,33,22,33,,,4,,88.08,1,debit_card,1,7.78,45.0,sao paulo,sao paulo,2017-09-28,2017-09-19 16:58:58,08/29/2017 16:09:26,2017-08-28 20:44:52,delivered,2017-08-28 20:27:54,guarulhos,SP,21.0,,0,-9.0
novo horizonte,SP,650,16,10,16,1.0,eletroportateis,3,,92.5,3,credit_card,1,7.78,29.99,são paulo,são paulo,2018-07-19,2018-07-03 04:42:39,06/28/2018 14:37:00,2018-06-27 16:29:31,delivered,2018-06-27 16:11:38,sao caetano do sul,SP,5.0,,0,-16.0
pilar do sul,SP,100,18,11,14,2.0,informatica_acessorios,5,Super recomendado,43.0,1,credit_card,1,18.52,84.9,sao paulo,sao paulo,2017-11-06,2017-10-23 20:54:05,10/18/2017 19:44:58,2017-10-17 17:46:49,delivered,2017-10-17 17:02:32,belo horizonte,MG,6.0,,0,-14.0
itajobi,SP,1600,40,20,20,1.0,cama_mesa_banho,1,,116.36,2,credit_card,1,20.02,75.0,sao paulo,sao paulo,2018-02-07,2018-01-22 15:25:33,01/08/2018 23:27:21,2018-01-06 21:49:26,delivered,2018-01-06 21:37:54,rio de janeiro,RJ,15.0,,0,-16.0
maringa,PR,400,16,30,20,1.0,moveis_decoracao,3,,64.48,1,boleto,1,18.23,19.0,sao paulo,sao paulo,2018-03-09,2018-03-05 19:08:17,02/20/2018 21:27:02,2018-02-15 12:15:32,delivered,2018-02-15 11:58:49,sao paulo,SP,18.0,,0,-4.0
sao paulo,SP,2350,33,7,37,1.0,cama_mesa_banho,5,,37.69,1,boleto,1,7.78,34.99,sao paulo,sao paulo,2017-11-14,2017-10-31 20:22:51,10/27/2017 19:05:34,2017-10-26 20:46:38,delivered,2017-10-26 20:30:28,para de minas,MG,4.0,,0,-14.0
cariacica / es,ES,975,31,12,21,1.0,utilidades_domesticas,2,,150.52,2,credit_card,1,21.26,59.9,sao paulo,sao paulo,2018-03-15,2018-03-09 20:13:22,03/07/2018 00:32:30,2018-03-06 03:55:59,delivered,2018-03-03 17:11:33,niteroi,RJ,6.0,,2,-6.0
prados,MG,1800,30,6,20,1.0,moveis_decoracao,5,,314.3,6,credit_card,1,17.85,85.9,sao paulo,sao paulo,2018-07-23,2018-06-30 13:50:47,06/27/2018 09:06:00,2018-06-26 05:12:58,delivered,2018-06-23 19:29:12,miguelopolis,SP,6.0,,2,-23.0
florianopolis,SC,1150,32,5,30,2.0,cama_mesa_banho,1,,396.35,8,credit_card,1,19.42,64.9,sao paulo,sao paulo,2017-11-10,2017-10-27 21:23:49,10/23/2017 18:50:12,2017-10-22 14:49:15,delivered,2017-10-22 14:25:40,terra roxa,SP,5.0,,0,-14.0
sao carlos,SP,1250,19,17,22,1.0,cama_mesa_banho,5,,98.33,1,debit_card,2,24.11,219.0,sao paulo,sao paulo,2017-10-19,2017-10-18 19:32:17,09/27/2017 21:16:18,2017-09-20 11:50:10,delivered,2017-09-20 11:35:09,paulinia,SP,28.0,,0,-1.0
santos,SP,1300,42,12,20,2.0,beleza_saude,1,,120.92,1,credit_card,1,25.81,138.0,sao paulo,sao paulo,2018-08-20,2018-08-07 19:32:24,08/01/2018 16:07:00,2018-07-31 20:55:33,delivered,2018-07-31 20:47:41,araguari,MG,6.0,,0,-13.0
itaquaquecetuba,SP,1300,30,20,30,,,5,,76.17,1,credit_card,1,15.1,30.9,sao paulo,sao paulo,2018-04-02,2018-04-17 17:37:54,03/12/2018 17:08:26,2018-03-11 00:00:30,delivered,2018-03-10 23:24:50,contagem,MG,37.0,,0,15.0
mucambo,CE,1200,20,20,20,,,5,Super recomendo,104.43,1,credit_card,1,16.79,31.9,sao paulo,sao paulo,2018-08-01,2018-07-25 14:08:33,07/23/2018 14:41:00,2018-07-20 12:43:35,delivered,2018-07-20 12:25:03,rio de janeiro,RJ,5.0,,0,-7.0
colombo,PR,1800,45,14,35,1.0,moveis_decoracao,4,,105.94,1,credit_card,1,10.7,71.0,sao paulo,sao paulo,2017-10-30,2017-10-10 21:27:50,10/05/2017 20:47:31,2017-10-04 23:35:24,delivered,2017-10-04 23:23:34,cacapava,SP,5.0,,0,-20.0
rio claro,SP,509,17,13,13,1.0,ferramentas_jardim,5,,110.04,3,credit_card,1,26.75,101.0,sao paulo,sao paulo,2018-02-14,2018-02-02 19:24:24,01/24/2018 23:56:52,2018-01-22 13:53:51,delivered,2018-01-21 16:46:04,lages,SC,12.0,,0,-12.0
ibitinga,SP,100,16,15,16,1.0,automotivo,5,Excelente Loja,730.95,1,boleto,1,7.78,45.9,sao paulo,sao paulo,2018-08-20,2018-08-06 16:12:24,08/02/2018 10:38:00,2018-08-01 21:45:18,delivered,2018-07-31 21:51:41,brasilia,DF,5.0,,0,-14.0
bento goncalves,RS,8809,52,52,17,1.0,esporte_lazer,5,,128.77,4,credit_card,1,16.11,35.0,sao paulo,sao paulo,2017-03-30,2017-03-28 13:20:16,03/16/2017 12:42:03,2017-03-06 21:25:18,delivered,2017-03-06 21:15:37,rio de janeiro,RJ,21.0,,0,-2.0
sao paulo,SP,14900,48,30,48,6.0,construcao_ferramentas_construcao,4,,82.1,8,credit_card,1,16.11,35.0,sao paulo,sao paulo,2017-07-28,2017-07-13 20:27:55,07/10/2017 19:11:54,2017-07-08 17:45:18,delivered,2017-07-08 17:35:03,embu das artes,SP,5.0,,0,-15.0
taubate,SP,1050,100,7,15,2.0,moveis_decoracao,5,,53.39,1,boleto,1,15.17,59.9,sao paulo,sao paulo,2017-06-01,2017-05-23 22:13:35,05/16/2017 08:54:10,2017-05-11 21:45:17,delivered,2017-05-11 21:36:10,saquarema,RJ,12.0,,0,-9.0
curitiba,PR,950,29,10,25,1.0,cama_mesa_banho,5,,61.79,3,credit_card,1,9.34,59.9,são paulo,são paulo,2018-02-14,2018-01-29 21:49:43,01/23/2018 17:30:14,2018-01-22 15:38:22,delivered,2018-01-22 15:24:44,rio de janeiro,RJ,7.0,,0,-16.0
maringa,PR,500,19,17,25,2.0,cool_stuff,5,,86.83,1,boleto,1,7.39,49.8,sao paulo,sao paulo,2018-03-28,2018-03-21 20:32:39,03/14/2018 18:28:34,2018-03-10 21:40:32,delivered,2018-03-10 20:39:19,limeira,SP,10.0,,0,-7.0
londrina,PR,100,18,6,14,6.0,telefonia,3,,45.3,1,credit_card,1,7.39,49.8,sao paulo,sao paulo,2018-08-15,2018-08-10 19:12:18,08/09/2018 14:27:00,2018-08-09 03:45:13,delivered,2018-08-07 14:12:05,canoas,RS,3.0,,1,-5.0
sao paulo,SP,12400,35,35,50,5.0,cool_stuff,5,,25.5,1,credit_card,1,7.39,7.5,são paulo,são paulo,2018-01-16,2017-12-29 13:17:54,12/28/2017 18:28:16,2017-12-27 20:35:30,delivered,2017-12-27 20:24:42,sao paulo,SP,1.0,,0,-18.0
montes claros,MG,700,45,10,31,1.0,papelaria,4,,103.79,1,voucher,2,7.39,7.5,sao paulo,sao paulo,2017-05-08,2017-04-20 17:38:07,04/18/2017 07:27:45,2017-04-16 01:05:16,delivered,2017-04-15 23:53:50,sao jose do rio preto,SP,4.0,,0,-18.0
curitiba,PR,253,18,11,13,2.0,relogios_presentes,4,,114.28,6,credit_card,1,15.33,89.9,sao paulo,sao paulo,2018-05-09,2018-04-25 18:11:42,04/19/2018 02:22:27,2018-04-17 05:50:27,delivered,2018-04-15 22:11:11,taubate,SP,9.0,,1,-14.0
sao paulo,SP,1413,40,16,31,1.0,beleza_saude,4,,57.78,2,credit_card,1,15.34,76.9,sao paulo,sao paulo,2017-10-09,2017-09-24 11:29:16,09/12/2017 20:52:55,2017-09-11 15:50:47,delivered,2017-09-11 15:39:11,fortaleza,CE,12.0,,0,-15.0
sao bernardo do campo,SP,1150,27,15,16,4.0,moveis_cozinha_area_de_servico_jantar_e_jardim,3,,124.15,1,credit_card,1,15.28,24.99,sao paulo,sao paulo,2017-03-28,2017-03-11 08:32:59,03/02/2017 20:34:25,2017-02-25 14:50:18,delivered,2017-02-25 14:34:40,santa fe do sul,SP,13.0,,0,-17.0
